name,encoding_time_mean,decoding_time_mean,encoded_size_mean,photo,encoding_time_var,decoding_time_var,encoded_size_var,original_size,compression_ratio,measurement_count
Science_PNG_scheimpflug-cameras-for-anterior-segment-tomography-cornea-and-anterior-chamber-422700.png.ppm,69,17,6888,False,0,0,0,270015,39.200783972125436,1
Science_PNG_science-driver-projekt_cu5818.png.ppm,247,37,108937,False,0,0,0,1267515,11.635302973278133,1
Science_PNG_science-fair-project-forum-ad.png.ppm,108,21,13803,False,0,0,0,233535,16.919148011301893,1
Science_PNG_science-ie1024x768.png.ppm,165,31,21793,False,0,0,0,2359312,108.26008351305465,1
Science_PNG_science-papas-team.png.ppm,137,22,15248,False,0,0,0,531447,34.853554564533056,1
Science_PNG_science-tweeps-influence-090422.png.ppm,277,36,48531,False,0,0,0,3056848,62.98753374131998,1
Science_PNG_science.png.ppm,160,27,33506,False,0,0,0,1094823,32.675431266041905,1
Science_PNG_ScienceWeek2010_03.png.ppm,109,21,7673,False,0,0,0,489015,63.731917111951,1
Science_PNG_Science_Busters_for_Kids_one_col.png.ppm,125,23,16182,False,0,0,0,908223,56.125509825732294,1
Science_PNG_science_fiction_14.png.ppm,248,36,76811,False,0,0,0,2359312,30.71580893361628,1
Science_PNG_science_fiction_18.png.ppm,171,31,28153,False,0,0,0,2359312,83.80321812950662,1
Science_PNG_science_fiction_7.png.ppm,378,60,122325,False,0,0,0,5760017,47.08781524627018,1
Science_PNG_science_fiction_9.png.ppm,346,54,102758,False,0,0,0,5760017,56.05419529379708,1
Science_PNG_science_process_diagram_big.png.ppm,194,32,47891,False,0,0,0,2040015,42.597043285794825,1
Science_PNG_Science_Slam.png.ppm,177,29,40436,False,0,0,0,1358415,33.5941982391928,1
Science_PNG_science_slam_mai_1330963836.png.ppm,295,52,82584,False,0,0,0,5319617,64.41462026542672,1
Science_PNG_science_teacher.png.ppm,86,21,9731,False,0,0,0,317115,32.588120439831464,1
Science_PNG_science_teacher_2.png.ppm,156,23,26414,False,0,0,0,820275,31.054554402968122,1
Science_PNG_science_thunder.png.ppm,120,22,19569,False,0,0,0,905919,46.29357657519546,1
Science_PNG_Science_Wraps_2010.png.ppm,271,42,90998,False,0,0,0,2231631,24.523956570474077,1
Science_PNG_sessa_fig3.png.ppm,171,24,33823,False,0,0,0,720267,21.295183750702186,1
Science_PNG_Spectroscopic_mapping_speeds_of_the_SPICA_far-IR-instrument.png.ppm,218,34,62925,False,0,0,0,2348572,37.32335319825189,1
Science_PNG_spree_250.png.ppm,294,49,89661,False,0,0,0,3846977,42.90580073833662,1
Science_PNG_ss433_natural_colour.png.ppm,221,36,32877,False,0,0,0,3967517,120.67758615445449,1
Science_PNG_stadtplan-california-academy-of-science-1.png.ppm,258,32,78637,False,0,0,0,1591215,20.234940295280847,1
Science_PNG_stadtplan-museum-of-science-industry-1.png.ppm,213,35,87632,False,0,0,0,1591215,18.157921763739274,1
Science_PNG_sub-4.png.ppm,709,133,180839,False,0,0,0,27000017,149.30417111353194,1
Science_PNG_SUFig-56.png.ppm,116,22,13583,False,0,0,0,478647,35.238680703820954,1
Science_PNG_SUFig-57.png.ppm,125,23,21801,False,0,0,0,668367,30.657630383927344,1
Science_PNG_TNCCA.png.ppm,86,19,11675,False,0,0,0,380175,32.563169164882225,1
Science_PNG_tomography-1-PN1.png.ppm,61,18,4898,False,0,0,0,268515,54.82135565536954,1
Science_PNG_TpyCoS-HOMO-glsl.png.ppm,115,23,17428,False,0,0,0,1196535,68.65589855405095,1
Science_PNG_truck_01.png.ppm,73,18,6119,False,0,0,0,397311,64.930707631966,1
Science_PNG_tutorial001.png.ppm,67,18,7052,False,0,0,0,273195,38.74007373794668,1
Science_PNG_tutorial010.png.ppm,94,20,7885,False,0,0,0,525015,66.5840202916931,1
Science_PNG_Vela_frs.png.ppm,93,22,14241,False,0,0,0,465723,32.7029702970297,1
Science_PNG_Vela_Jr.png.ppm,108,26,17621,False,0,0,0,758895,43.06764655808411,1
Science_PNG_vela_jr_rosat.png.ppm,97,19,13331,False,0,0,0,482415,36.1874578051159,1
Science_PNG_WFCAM_JHK_colour-composite_image.png.ppm,147,30,33012,False,0,0,0,1687515,51.11822973464195,1
Science_PNG_WOBIB_140.png.ppm,173,27,50598,False,0,0,0,519183,10.26093916755603,1
Science_PNG_xspecs4_main.png.ppm,108,23,15489,False,0,0,0,1236507,79.8312996319969,1
Science_PNG_Yang.png.ppm,228,27,40705,False,0,0,0,1617424,39.735265937845476,1
Science_PNG_zebrafisch.png.ppm,125,21,14996,False,0,0,0,713871,47.60409442518005,1
Science_PNG_Zweiter_Paderborner_Science_Slam_Poster.png.ppm,427,80,100507,False,0,0,0,13187681,131.21156735351767,1
