name,encoding_time_mean,decoding_time_mean,encoded_size_mean,photo,encoding_time_var,decoding_time_var,encoded_size_var,original_size,compression_ratio,measurement_count
Test__vector-glassy-button-cs-by-dragonart.ppm.ppm,187.33333333333334,192.66666666666666,800165,False,0.22222222222222224,0.22222222222222224,0,3000017,3.749247967606681,3
Test__vector-music-melody-preview_PNGOUT.ppm.ppm,52.666666666666664,53.666666666666664,232191,False,0.22222222222222224,0.22222222222222224,0,732123,3.153106709562386,3
Test_01-03_rouders_PNGOUT.ppm.ppm,34,34,162073,False,0,0,0,378015,2.3323749174754584,3
Test_01PNG-PNGOUTWin_PNGOUT.ppm.ppm,302.3333333333333,471.3333333333333,695674,False,4.222222222222222,10.888888888888891,0,14066800,20.220390585245386,3
Test_02_Schluesselfelder_Schiff-PNG.ppm.ppm,48,50,218606,True,0,0,0,750015,3.4308985114772694,3
Test_02PNG-PNGOUTWin.ppm.ppm,350.6666666666667,348,1841781,False,0.888888888888889,2,0,4572449,2.482623612687936,3
Test_03PNG-PNGOUTWin.ppm.ppm,956.6666666666666,1006.3333333333334,4666248,False,4.222222222222222,0.2222222222222222,0,15573905,3.3375647843835132,3
Test_20_petra_cold_landscape.png.ppm,168,168,866806,True,0,0,0,2359312,2.7218454879177116,3
Test_20080227053020!Myoglobin_PNGOUT.ppm.ppm,68.33333333333333,84,241592,False,0.2222222222222222,182,0,1318575,5.457858703930594,3
Test_248080202_731e632c11_o.png.ppm,47,49,174227,False,0,0,0,750015,4.3048149827523865,3
Test_275000.ppm.ppm,51.333333333333336,58,226323,True,0.22222222222222224,0,0,1064355,4.702814119643165,3
Test_275001.ppm.ppm,54,60,237976,True,0,0,0,1065615,4.4778254950079,3
Test_275002.ppm.ppm,57.333333333333336,63,263173,True,0.22222222222222224,0,0,1083375,4.116588707808172,3
Test_275003.ppm.ppm,52,58.333333333333336,227469,True,0,0.22222222222222224,0,1087815,4.782256043680677,3
