name,encoding_time_mean,decoding_time_mean,encoded_size_mean,photo,encoding_time_var,decoding_time_var,encoded_size_var,original_size,compression_ratio,measurement_count
Test_2mpampjjpg.png.ppm,17,17,2221072,False,0,0,0,2221072,1,1
Test_354000.ppm.ppm,9,10,1080447,True,0,0,0,1080447,1,1
Test_354001.ppm.ppm,11,11,1085616,True,0,0,0,1085616,1,1
Test_354002.ppm.ppm,12,11,1088559,True,0,0,0,1088559,1,1
Test_354003.ppm.ppm,12,12,1086303,True,0,0,0,1086303,1,1
Test_354004.ppm.ppm,11,12,1075260,True,0,0,0,1075260,1,1
Test_354005.ppm.ppm,11,11,1062825,True,0,0,0,1062825,1,1
Test_354006.ppm.ppm,11,11,1084128,True,0,0,0,1084128,1,1
Test_354007.ppm.ppm,11,11,1078983,True,0,0,0,1078983,1,1
Test_354008.ppm.ppm,11,11,1074591,True,0,0,0,1074591,1,1
Test_354009.ppm.ppm,13,11,1077519,True,0,0,0,1077519,1,1
Test_384001.ppm.ppm,11,11,1070199,True,0,0,0,1070199,1,1
Test_384002.ppm.ppm,12,11,1075326,True,0,0,0,1075326,1,1
Test_384003.ppm.ppm,13,12,1089285,True,0,0,0,1089285,1,1
Test_384004.ppm.ppm,12,11,1179663,True,0,0,0,1179663,1,1
Test_384006.ppm.ppm,58,11,1082580,True,0,0,0,1082580,1,1
Test_384007.ppm.ppm,11,10,1066545,True,0,0,0,1066545,1,1
Test_384009.ppm.ppm,12,12,1081935,True,0,0,0,1081935,1,1
Test_384010.ppm.ppm,12,12,1070826,True,0,0,0,1070826,1,1
Test_384010-2.ppm.ppm,11,10,737295,True,0,0,0,737295,1,1
Test_384011.ppm.ppm,11,12,1059951,True,0,0,0,1059951,1,1
Test_500px-Roadmap_to_Unicode_BMP_de.svg.png.ppm,8,10,469515,False,0,0,0,469515,1,1
Test_618px-Speed1c.ppm.ppm,12,12,1112442,False,0,0,0,1112440,0.9999982021534606,1
Test_800px-0849_pilar_ebro_2004.ppm.ppm,11,12,1178442,True,0,0,0,1178440,0.9999983028439244,1
Test_Alexandra+Burke+SUPER+HQ++PNG.ppm.ppm,10,11,796542,True,0,0,0,796540,0.9999974891468372,1
Test_architecture-5ao.ppm.ppm,23,25,3961843,True,0,0,0,3961841,0.9999994951844382,1
Test_architecture-7q7.ppm.ppm,25,23,3961843,True,0,0,0,3961841,0.9999994951844382,1
Test_artificial8_full_PNGOUT.ppm.ppm,85,69,18874412,False,0,0,0,18874410,0.9999998940364341,1
Test_Ashton_landscape.png.ppm,15,16,2359312,True,0,0,0,2359312,1,1
Test_aspens.ppm.ppm,9,10,970155,True,0,0,0,970155,1,1
Test_auto1.ppm.ppm,10,10,1440042,True,0,0,0,1440040,0.9999986111516191,1
Test_balloon.ppm.ppm,10,10,740367,True,0,0,0,740367,1,1
Test_barbara_PNGOUT.ppm.ppm,11,13,1244202,True,0,0,0,1244200,0.9999983925439759,1
Test_barbara2_PNGOUT.ppm.ppm,11,11,1244202,True,0,0,0,1244200,0.9999983925439759,1
Test_battery-6rc0.ppm.ppm,25,23,3961843,True,0,0,0,3961841,0.9999994951844382,1
Test_beach1.ppm.ppm,10,11,740367,True,0,0,0,740367,1,1
Test_beach2.ppm.ppm,11,10,740367,True,0,0,0,740367,1,1
Test_bear.ppm.ppm,9,10,332646,True,0,0,0,332644,0.9999939876024362,1
Test_BigBuckBunny-Landscape.png.ppm,32,32,5760038,False,0,0,0,5760036,0.9999996527800684,1
Test_bike.rgb_PNGOUT.ppm.ppm,69,59,15728684,True,0,0,0,15728682,0.9999998728437802,1
Test_bike3.ppm.ppm,14,15,2153232,True,0,0,0,2153232,1,1
Test_black.ppm.ppm,9,12,1244202,True,0,0,0,1244200,0.9999983925439759,1
Test_BlockMap_Photoshop_PNGOUT.ppm.ppm,40,41,8631524,True,0,0,0,8631522,0.999999768291208,1
Test_BML_CAT_Chartres_03k_PNGOUT.ppm.ppm,11,12,1555890,False,0,0,0,1555888,0.9999987145620834,1
Test_boots_PNGOUT.ppm.ppm,17,16,2608159,False,0,0,0,2608157,0.9999992331755848,1
Test_Bretagne2.ppm.ppm,59,59,15116588,True,0,0,0,15116586,0.9999998676950116,1
Test_brick.ppm.ppm,58,60,15116561,True,0,0,0,15116561,1,1
Test_bullfight.ppm.ppm,6,7,294927,True,0,0,0,294927,1,1
Test_BumbleBee_HedKase.ppm.ppm,171,188,58320044,False,0,0,0,58320042,0.9999999657064731,1
Test_cafe.rgb.ppm.ppm,57,59,15728657,True,0,0,0,15728657,1,1
Test_captured_Image-png_4d60c4b0-7133-4ef8-bbe0-be0e27b0bf29_PNGOUT.ppm.ppm,9,9,745542,False,0,0,0,745540,0.9999973173878869,1
Test_carpets-j4h.ppm.ppm,19,24,3961843,True,0,0,0,3961841,0.9999994951844382,1
Test_cathedral.ppm.ppm,70,65,18048044,True,0,0,0,18048042,0.9999998891846673,1
Test_cement.ppm.ppm,55,65,15116561,True,0,0,0,15116561,1,1
Test_Cevennes1.ppm.ppm,61,54,15116588,True,0,0,0,15116586,0.9999998676950116,1
Test_Cevennes2.ppm.ppm,9,11,921642,True,0,0,0,921640,0.9999978299600062,1
Test_Chart_pulinco_PNGOUT.ppm.ppm,18,18,2423563,False,0,0,0,2423561,0.9999991747687186,1
Test_chart2_PNGOUT.ppm.ppm,16,15,2024502,False,0,0,0,2024500,0.9999990121027295,1
Test_ChartBuilder_PNGOUT.ppm.ppm,15,14,1727550,False,0,0,0,1727548,0.9999988422911059,1
Test_chinook.ppm.ppm,14,12,1179726,True,0,0,0,1179724,0.9999983046910893,1
Test_ciudad-2_0.png.ppm,14,13,1494375,False,0,0,0,1494375,1,1
Test_coffee2-216x300.png.ppm,8,7,194415,False,0,0,0,194415,1,1
Test_colours-10.ppm.ppm,27,23,3961843,True,0,0,0,3961841,0.9999994951844382,1
Test_colours-an5.ppm.ppm,24,22,3961843,True,0,0,0,3961841,0.9999994951844382,1
Test_computer-301.ppm.ppm,25,23,3961843,True,0,0,0,3961841,0.9999994951844382,1
Test_computer-309.ppm.ppm,25,22,3961843,True,0,0,0,3961841,0.9999994951844382,1
Test_Cone-response.ppm.ppm,10,9,570942,False,0,0,0,570940,0.9999964970172102,1
Test_construction-06.ppm.ppm,24,23,3978883,True,0,0,0,3978881,0.9999994973463658,1
Test_construction-g6vr.ppm.ppm,24,22,3961843,True,0,0,0,3961841,0.9999994951844382,1
Test_construction-w7xq.ppm.ppm,23,23,3961843,True,0,0,0,3961841,0.9999994951844382,1
Test_corn-j7z2.ppm.ppm,24,24,4004443,True,0,0,0,4004441,0.9999995005547588,1
Test_couple.ppm.ppm,8,7,196650,True,0,0,0,196648,0.9999898296465802,1
Test_cover07_img10.png.ppm,21,22,3145745,False,0,0,0,3145745,1,1
Test_crowd-people-g3ky.ppm.ppm,25,25,3961843,True,0,0,0,3961841,0.9999994951844382,1
Test_cubeiccp_PNGOUT.ppm.ppm,10,11,720042,False,0,0,0,720040,0.9999972223842498,1
Test_cwheel.ppm.ppm,14,14,1440042,False,0,0,0,1440040,0.9999986111516191,1
Test_DarkWorld.ppm.ppm,181,149,50331692,False,0,0,0,50331690,0.9999999602636049,1
Test_demos_explorer_PNGOUT.ppm.ppm,17,18,2378575,False,0,0,0,2378573,0.9999991591604217,1
Test_demos_gift-demo_PNGOUT.ppm.ppm,14,63,2332360,False,0,0,0,2332358,0.9999991424994427,1
Test_Desert_landscape.png.ppm,15,16,2359312,True,0,0,0,2359312,1,1
Test_dev.ppm.ppm,13,11,1485642,False,0,0,0,1485640,0.9999986537806551,1
Test_diabolik_001.png.ppm,8,7,241935,False,0,0,0,241935,1,1
Test_diabolik_002.png.ppm,12,12,1113615,False,0,0,0,1113615,1,1
Test_Diabolik_animato.png.ppm,11,10,829041,False,0,0,0,829041,1,1
Test_didle_PNGOUT.ppm.ppm,17,15,2126292,False,0,0,0,2126290,0.999999059395417,1
Test_disneyBMP.png.ppm,18,18,2359312,False,0,0,0,2359312,1,1
Test_door-e5f8.ppm.ppm,26,24,3991663,True,0,0,0,3991661,0.9999994989556984,1
Test_dumper.png.ppm,9,8,289746,False,0,0,0,289746,1,1
Test_eagle.ppm.ppm,8,8,141261,True,0,0,0,141259,0.9999858418105493,1
Test_ecb_berlin_07t.png.ppm,17,17,2221972,False,0,0,0,2221972,1,1
Test_ecb_ny_89t.png.ppm,19,16,2218903,False,0,0,0,2218903,1,1
Test_ecb-assembler-17t-1.png.ppm,22,20,3302416,False,0,0,0,3302416,1,1
Test_europa_karte_de_PNGOUT.ppm.ppm,22,21,3600044,False,0,0,0,3600042,0.9999994444512345,1
Test_Facade.ppm.ppm,54,53,11988017,True,0,0,0,11988017,1,1
Test_face1.ppm.ppm,14,13,1440042,True,0,0,0,1440040,0.9999986111516191,1
Test_Farbkreis_Itten_1961.png.ppm,10,8,346815,False,0,0,0,346815,1,1
Test_favicons_large_PNGOUT.ppm.ppm,12,15,1567068,False,0,0,0,1567066,0.9999987237311974,1
Test_flaggen_580x2500_PNGOUT.ppm.ppm,9,9,555450,False,0,0,0,555448,0.99999639931587,1
Test_flowers-k5cq.ppm.ppm,24,19,3961843,True,0,0,0,3961841,0.9999994951844382,1
Test_flowers-y02o.ppm.ppm,21,23,3961843,True,0,0,0,3961841,0.9999994951844382,1
Test_fragerance1.png.ppm,10,10,981927,False,0,0,0,981927,1,1
Test_FRD-Bonn-20s-882x623.ppm.ppm,14,13,1648500,False,0,0,0,1648498,0.9999987867758569,1
Test_Gem-BMP_1000.png.ppm,8,7,295215,True,0,0,0,295215,1,1
Test_gg.ppm.ppm,11,10,921664,True,0,0,0,921662,0.9999978300118048,1
Test_girl.ppm.ppm,11,10,786447,True,0,0,0,786447,1,1
Test_girl1.ppm.ppm,7,7,196650,True,0,0,0,196648,0.9999898296465802,1
Test_grey-leaves-1g7u_small.ppm.ppm,7,6,63222,True,0,0,0,63220,0.9999683654424093,1
Test_Hangeul.ppm.ppm,9,9,624072,False,0,0,0,624070,0.9999967952415747,1
Test_happybirds.ppm.ppm,9,9,564027,False,0,0,0,564025,0.9999964540704611,1
Test_home3.ppm.ppm,13,11,1440042,True,0,0,0,1440040,0.9999986111516191,1
Test_home4.ppm.ppm,14,12,1440042,True,0,0,0,1440040,0.9999986111516191,1
Test_hp3.ppm.ppm,11,10,786474,False,0,0,0,786472,0.9999974570043002,1
Test_im1.ppm.ppm,9,7,196623,True,0,0,0,196623,1,1
Test_im10.ppm.ppm,8,8,196623,True,0,0,0,196623,1,1
Test_im12.ppm.ppm,8,7,196623,True,0,0,0,196623,1,1
Test_im14.ppm.ppm,8,7,196623,True,0,0,0,196623,1,1
Test_im15.ppm.ppm,8,8,196623,True,0,0,0,196623,1,1
Test_im19.ppm.ppm,7,8,196623,True,0,0,0,196623,1,1
Test_im2.ppm.ppm,8,7,196623,True,0,0,0,196623,1,1
Test_im20.ppm.ppm,10,7,196623,True,0,0,0,196623,1,1
Test_im3.ppm.ppm,9,7,196623,True,0,0,0,196623,1,1
Test_im4.ppm.ppm,8,7,196623,True,0,0,0,196623,1,1
Test_im5.ppm.ppm,7,7,196623,True,0,0,0,196623,1,1
Test_im6.ppm.ppm,8,8,196623,True,0,0,0,196623,1,1
Test_im7.ppm.ppm,8,6,196623,True,0,0,0,196623,1,1
Test_im8.ppm.ppm,8,7,196623,True,0,0,0,196623,1,1
Test_ImageConverter.png.ppm,16,17,2160016,False,0,0,0,2160016,1,1
Test_ImageConverter_1.png.ppm,16,16,2160016,False,0,0,0,2160016,1,1
Test_img-icons-a-png-official-macosx-leopard-icon-pack-daddy77-17777.ppm.ppm,25,22,3787190,False,0,0,0,3787188,0.999999471903971,1
Test_index_abc.png.ppm,39,37,7499357,False,0,0,0,7499357,1,1
Test_Jupiter_Earth_Comparison.ppm.ppm,13,13,1440042,True,0,0,0,1440040,0.9999986111516191,1
Test_k01.ppm.ppm,81,64,18874412,True,0,0,0,18874410,0.9999998940364341,1
Test_k02.ppm.ppm,66,63,18874412,True,0,0,0,18874410,0.9999998940364341,1
Test_k03.ppm.ppm,67,62,18874412,True,0,0,0,18874410,0.9999998940364341,1
Test_k04.ppm.ppm,71,67,18874412,True,0,0,0,18874410,0.9999998940364341,1
Test_k05.ppm.ppm,67,63,18874412,True,0,0,0,18874410,0.9999998940364341,1
Test_k06.ppm.ppm,66,62,18874412,True,0,0,0,18874410,0.9999998940364341,1
Test_k07.ppm.ppm,74,87,18874412,True,0,0,0,18874410,0.9999998940364341,1
Test_k08.ppm.ppm,67,65,18874412,True,0,0,0,18874410,0.9999998940364341,1
Test_k09.ppm.ppm,66,64,18874412,True,0,0,0,18874410,0.9999998940364341,1
Test_k10.ppm.ppm,67,62,18874412,True,0,0,0,18874410,0.9999998940364341,1
Test_k11.ppm.ppm,65,61,18874412,True,0,0,0,18874410,0.9999998940364341,1
Test_k12.ppm.ppm,67,61,18874412,True,0,0,0,18874410,0.9999998940364341,1
Test_k13.ppm.ppm,68,61,18874412,True,0,0,0,18874410,0.9999998940364341,1
Test_k14.ppm.ppm,67,64,18874412,True,0,0,0,18874410,0.9999998940364341,1
Test_k15.ppm.ppm,65,61,18874412,True,0,0,0,18874410,0.9999998940364341,1
Test_k16.ppm.ppm,66,63,18874412,True,0,0,0,18874410,0.9999998940364341,1
Test_k17.ppm.ppm,69,62,18874412,True,0,0,0,18874410,0.9999998940364341,1
Test_k18.ppm.ppm,72,65,18874412,True,0,0,0,18874410,0.9999998940364341,1
Test_k19.ppm.ppm,67,64,18874412,True,0,0,0,18874410,0.9999998940364341,1
Test_k20.ppm.ppm,69,62,18874412,True,0,0,0,18874410,0.9999998940364341,1
Test_k21.ppm.ppm,67,62,18874412,True,0,0,0,18874410,0.9999998940364341,1
Test_k22.ppm.ppm,67,67,18874412,True,0,0,0,18874410,0.9999998940364341,1
Test_k23.ppm.ppm,71,65,18874412,True,0,0,0,18874410,0.9999998940364341,1
Test_k24.ppm.ppm,81,76,18874412,True,0,0,0,18874410,0.9999998940364341,1
Test_kbm-oslocentralxmas-34t.png.ppm,10,12,1017928,False,0,0,0,1017928,1,1
Test_keyboard.png.ppm,12,10,1229775,False,0,0,0,1229775,1,1
Test_kodim01.ppm.ppm,13,11,1179690,True,0,0,0,1179688,0.9999983046393544,1
Test_kodim02.ppm.ppm,13,11,1179690,True,0,0,0,1179688,0.9999983046393544,1
Test_kodim03.ppm.ppm,12,12,1179690,True,0,0,0,1179688,0.9999983046393544,1
Test_kodim04.ppm.ppm,11,12,1179690,True,0,0,0,1179688,0.9999983046393544,1
Test_kodim05.ppm.ppm,11,12,1179690,True,0,0,0,1179688,0.9999983046393544,1
Test_kodim06.ppm.ppm,12,12,1179690,True,0,0,0,1179688,0.9999983046393544,1
Test_kodim07.ppm.ppm,12,12,1179690,True,0,0,0,1179688,0.9999983046393544,1
Test_kodim08.ppm.ppm,12,11,1179690,True,0,0,0,1179688,0.9999983046393544,1
Test_kodim09.ppm.ppm,12,11,1179690,True,0,0,0,1179688,0.9999983046393544,1
Test_kodim10.ppm.ppm,13,11,1179690,True,0,0,0,1179688,0.9999983046393544,1
Test_kodim11.ppm.ppm,12,11,1179690,True,0,0,0,1179688,0.9999983046393544,1
Test_kodim12.ppm.ppm,12,11,1179690,True,0,0,0,1179688,0.9999983046393544,1
Test_kodim13.ppm.ppm,11,11,1179690,True,0,0,0,1179688,0.9999983046393544,1
Test_kodim14.ppm.ppm,14,19,1179690,True,0,0,0,1179688,0.9999983046393544,1
Test_kodim15.ppm.ppm,12,14,1179690,True,0,0,0,1179688,0.9999983046393544,1
Test_kodim16.ppm.ppm,13,11,1179690,True,0,0,0,1179688,0.9999983046393544,1
Test_kodim17.ppm.ppm,13,12,1179690,True,0,0,0,1179688,0.9999983046393544,1
Test_kodim18.ppm.ppm,12,12,1179690,True,0,0,0,1179688,0.9999983046393544,1
Test_kodim19.ppm.ppm,13,13,1179690,True,0,0,0,1179688,0.9999983046393544,1
Test_kodim20.ppm.ppm,12,12,1179690,True,0,0,0,1179688,0.9999983046393544,1
Test_kodim21.ppm.ppm,13,14,1179690,True,0,0,0,1179688,0.9999983046393544,1
Test_kodim22.ppm.ppm,13,12,1179690,True,0,0,0,1179688,0.9999983046393544,1
Test_kodim23.ppm.ppm,12,14,1179690,True,0,0,0,1179688,0.9999983046393544,1
Test_kodim24.ppm.ppm,14,11,1179690,True,0,0,0,1179688,0.9999983046393544,1
Test_krb-insertpostersanta-07t.png.ppm,12,8,557250,False,0,0,0,557250,1,1
Test_Lady+Gaga+PNG.ppm.ppm,14,10,1203042,True,0,0,0,1203040,0.99999833754765,1
Test_ladybug_landscape.png.ppm,26,25,3932177,False,0,0,0,3932177,1,1
Test_lake1.ppm.ppm,78,60,15116561,True,0,0,0,15116561,1,1
Test_Landscape.png.ppm,27,24,4686256,False,0,0,0,4686256,1,1
Test_Landscape_002.png.ppm,19,18,2875219,False,0,0,0,2875219,1,1
Test_Landscape_Full_HD_by_depARTed89.png.ppm,34,30,6220817,False,0,0,0,6220817,1,1
Test_langfristchart_historischer_chart_orangensaft_PNGOUT.ppm.ppm,13,10,1037352,False,0,0,0,1037350,0.9999980720141283,1
Test_lawn-v6h3.ppm.ppm,24,23,3961843,True,0,0,0,3961841,0.9999994951844382,1
Test_leaves-12.ppm.ppm,25,23,3961843,True,0,0,0,3961841,0.9999994951844382,1
Test_leaves-6n3y.ppm.ppm,25,22,3961843,True,0,0,0,3961841,0.9999994951844382,1
Test_leaves-kijj7.ppm.ppm,25,24,3961843,True,0,0,0,3961841,0.9999994951844382,1
Test_leaves-mval_small.ppm.ppm,6,7,63222,True,0,0,0,63220,0.9999683654424093,1
Test_light_world-1_PNGOUT.ppm.ppm,168,157,50331692,False,0,0,0,50331690,0.9999999602636049,1
Test_Logo_3.png.ppm,8,9,440655,False,0,0,0,440655,1,1
Test_lunar-lander.ppm.ppm,11,7,527023,True,0,0,0,527021,0.9999962050992082,1
Test_macro-765.ppm.ppm,23,23,3961843,True,0,0,0,3961841,0.9999994951844382,1
Test_Map_118230550922074.ppm.ppm,14,14,1798992,False,0,0,0,1798990,0.999998888266318,1
Test_map_vicinity.png.ppm,16,15,2124015,False,0,0,0,2124015,1,1
Test_mcn-cokedublin-43s.png.ppm,66,56,15525899,False,0,0,0,15525899,1,1
Test_mediothek_landscape.png.ppm,19,17,3090763,False,0,0,0,3090763,1,1
Test_meditate_fel_PNGOUT.ppm.ppm,80,70,20232044,False,0,0,0,20232042,0.9999999011469133,1
Test_Merian-PNG.png.ppm,11,9,824415,False,0,0,0,824415,1,1
Test_Michelangelo_David.ppm.ppm,14,11,1020255,True,0,0,0,1020255,1,1
Test_misc-09.ppm.ppm,25,19,3961843,True,0,0,0,3961841,0.9999994951844382,1
Test_MMSposter-large.png.ppm,416,397,100980017,True,0,0,0,100980017,1,1
Test_night-379.ppm.ppm,22,22,3961843,True,0,0,0,3961841,0.9999994951844382,1
Test_noir-diabolik-guitar-hommess_design.png.ppm,9,8,428667,False,0,0,0,428667,1,1
Test_Nukleationskern_Fluessigkeit.ppm.ppm,35,34,6750044,False,0,0,0,6750042,0.9999997037056351,1
Test_Oblivion2007101513345379.png.ppm,17,16,2359312,False,0,0,0,2359312,1,1
Test_Oblivion2007101714023034.png.ppm,15,16,2359312,False,0,0,0,2359312,1,1
Test_Oblivion2007101714024170.png.ppm,17,17,2359312,False,0,0,0,2359312,1,1
Test_Oblivion2007101714040018.png.ppm,18,17,2359312,False,0,0,0,2359312,1,1
Test_o-png24_PNGOUT.ppm.ppm,9,8,480042,True,0,0,0,480040,0.9999958336978848,1
Test_orm-makeposter2008-14t.png.ppm,14,14,1460295,False,0,0,0,1460295,1,1
Test_P_thin_ext_cor_BlackBodyCT.ppm.ppm,13,15,1794417,False,0,0,0,1794415,0.9999988854318701,1
Test_p08_PNGOUT.ppm.ppm,66,57,15116588,True,0,0,0,15116586,0.9999998676950116,1
Test_party_4s.ppm.ppm,30,26,5760044,True,0,0,0,5760042,0.9999996527804301,1
Test_pasodoble1.png.ppm,17,17,2555920,True,0,0,0,2555920,1,1
Test_pasodoble3.png.ppm,9,9,571824,True,0,0,0,571824,1,1
Test_pc-z5e2.ppm.ppm,22,21,3961843,True,0,0,0,3961841,0.9999994951844382,1
Test_pebbles.ppm.ppm,63,53,15116561,True,0,0,0,15116561,1,1
Test_people-126.ppm.ppm,18,22,3961843,True,0,0,0,3961841,0.9999994951844382,1
Test_periodensystem-1280x887.png.ppm,21,18,3406096,False,0,0,0,3406096,1,1
Test_pie_charts_3d.ppm.ppm,9,9,481992,False,0,0,0,481990,0.9999958505535361,1
Test_pixelart3jpg.png.ppm,11,10,907215,False,0,0,0,907215,1,1
Test_plant-fol2.ppm.ppm,23,22,3961843,True,0,0,0,3961841,0.9999994951844382,1
Test_png.png.ppm,9,9,483495,False,0,0,0,483495,1,1
Test_png-8passes_PNGOUT.ppm.ppm,18,15,2359339,False,0,0,0,2359337,0.9999991523049464,1
Test_png-9passes.ppm.ppm,16,16,2359339,False,0,0,0,2359337,0.9999991523049464,1
Test_png-IceAlpha-ie5mac.ppm.ppm,18,17,2268337,False,0,0,0,2268335,0.9999991182967963,1
Test_police.png.ppm,9,9,463095,False,0,0,0,463095,1,1
Test_prismIcon.png.ppm,10,9,396015,False,0,0,0,396015,1,1
Test_PT_babeltower_01t1.png.ppm,14,11,1055499,False,0,0,0,1055499,1,1
Test_PTHNWIDE_WaveletsGamma_LVGamp16Contp8.ppm.ppm,21,18,2700043,False,0,0,0,2700041,0.999999259271056,1
Test_puzzle-p7z.ppm.ppm,28,22,3961843,True,0,0,0,3961841,0.9999994951844382,1
Test_pzbr11_0.16.10_PNGOUT.ppm.ppm,29,27,5292044,True,0,0,0,5292042,0.9999996220741929,1
Test_rapeseed-z83.ppm.ppm,25,23,3961843,True,0,0,0,3961841,0.9999994951844382,1
Test_reactos_0.3.1_booklet_cover.png.ppm,48,43,9210383,False,0,0,0,9210383,1,1
Test_reba.ppm.ppm,12,13,1028616,True,0,0,0,1028616,1,1
Test_redhead.ppm.ppm,13,14,1989780,True,0,0,0,1989780,1,1
Test_roof-uh8k.ppm.ppm,24,23,3961843,True,0,0,0,3961841,0.9999994951844382,1
Test_rope-239.ppm.ppm,24,21,3961843,True,0,0,0,3961841,0.9999994951844382,1
Test_rubbish-water-2ju8.ppm.ppm,23,24,3961843,True,0,0,0,3961841,0.9999994951844382,1
Test_satellite.ppm.ppm,11,11,921725,False,0,0,0,921723,0.9999978301554151,1
Test_saturn.ppm.ppm,10,11,921725,True,0,0,0,921723,0.9999978301554151,1
Test_save-png-dialog.png.ppm,8,8,379149,False,0,0,0,379149,1,1
Test_ScreenShot37.png.ppm,17,18,2359312,False,0,0,0,2359312,1,1
Test_ScreenShot39.png.ppm,18,17,2359312,False,0,0,0,2359312,1,1
Test_seagull.ppm.ppm,12,12,1071708,True,0,0,0,1071706,0.9999981338200331,1
Test_server.ppm.ppm,71,59,15116561,True,0,0,0,15116561,1,1
Test_shadow.ppm.ppm,63,60,15116561,True,0,0,0,15116561,1,1
Test_ship.rgb.ppm.ppm,22,20,3932204,True,0,0,0,3932202,0.9999994913793893,1
Test_soft-drinks-7z2.ppm.ppm,26,24,3961843,True,0,0,0,3961841,0.9999994951844382,1
Test_soldier_x.png.ppm,11,12,1253565,False,0,0,0,1253565,1,1
Test_Splenda-povray.ppm.ppm,18,17,2359339,False,0,0,0,2359337,0.9999991523049464,1
Test_Spring1887.ppm.ppm,10,9,635271,False,0,0,0,635271,1,1
Test_steamtrain.ppm.ppm,9,9,230501,True,0,0,0,230499,0.9999913232480553,1
Test_stockschütze.png.ppm,10,12,629775,False,0,0,0,629775,1,1
Test_stone-i9sv.ppm.ppm,27,26,3961843,True,0,0,0,3961841,0.9999994951844382,1
Test_stones-cairns-76.ppm.ppm,26,25,3961843,True,0,0,0,3961841,0.9999994951844382,1
Test_stones-dx68.ppm.ppm,26,24,3961843,True,0,0,0,3961841,0.9999994951844382,1
Test_stones-g7x9.ppm.ppm,26,25,3961843,True,0,0,0,3961841,0.9999994951844382,1
Test_stones-t8c3.ppm.ppm,26,24,3961843,True,0,0,0,3961841,0.9999994951844382,1
Test_sunflower.ppm.ppm,10,10,574511,True,0,0,0,574509,0.9999965187785786,1
Test_sunset3.ppm.ppm,77,62,15116561,True,0,0,0,15116561,1,1
Test_supersexygirls-pack-2.png.ppm,15,15,2126265,False,0,0,0,2126265,1,1
Test_SXI_20060706_151118162_AA_13_first.ppm.ppm,10,11,1032810,False,0,0,0,1032808,0.9999980635354034,1
Test_tajmahal.ppm.ppm,8,8,192015,False,0,0,0,192015,1,1
Test_tangoIcons.png.ppm,10,9,440511,False,0,0,0,440511,1,1
Test_Tectonic_plates.png.ppm,125,111,35258417,False,0,0,0,35258417,1,1
Test_text.ppm.ppm,15,14,1934442,False,0,0,0,1934440,0.9999989661101237,1
Test_texture-009.ppm.ppm,25,24,3950683,True,0,0,0,3950681,0.999999493758421,1
Test_TF3D_Landscape.png.ppm,11,12,921615,False,0,0,0,921615,1,1
Test_The_Earth_seen_from_Apollo_17_PNGOUT.ppm.ppm,50,48,10590884,True,0,0,0,10590882,0.9999998111583509,1
Test_The+Saturdays+Better+Quality+in+PNG.ppm.ppm,8,7,468672,True,0,0,0,468670,0.9999957326232418,1
Test_The+Veronicas+PNG.ppm.ppm,13,11,997542,True,0,0,0,997540,0.9999979950718867,1
Test_TIC_Wallpaper001.png.ppm,27,25,3975185,False,0,0,0,3975185,1,1
Test_tiger.ppm.ppm,9,8,219897,True,0,0,0,219895,0.9999909048327171,1
Test_tree-32.ppm.ppm,22,23,3961843,True,0,0,0,3961841,0.9999994951844382,1
