name,encoding_time_mean,decoding_time_mean,encoded_size_mean,photo,encoding_time_var,decoding_time_var,encoded_size_var,original_size,compression_ratio,measurement_count
Test__vector-glassy-button-cs-by-dragonart.ppm.ppm,107,92,945430,False,0,0,0,3000017,3.173177284410268,1
Test__vector-music-melody-preview_PNGOUT.ppm.ppm,56,53,203227,False,0,0,0,732123,3.6024888425258457,1
Test_01-03_rouders_PNGOUT.ppm.ppm,52,49,223419,False,0,0,0,378015,1.6919554737958724,1
Test_01PNG-PNGOUTWin_PNGOUT.ppm.ppm,209,188,2696776,False,0,0,0,14066800,5.216154400662124,1
Test_02_Schluesselfelder_Schiff-PNG.ppm.ppm,59,53,226071,True,0,0,0,750015,3.317608185039213,1
Test_02PNG-PNGOUTWin.ppm.ppm,123,112,1771270,False,0,0,0,4572449,2.5814522912938176,1
Test_03PNG-PNGOUTWin.ppm.ppm,305,264,5926538,False,0,0,0,15573905,2.62782504727043,1
Test_20_petra_cold_landscape.png.ppm,101,88,1400886,True,0,0,0,2359312,1.6841570263390455,1
Test_20080227053020!Myoglobin_PNGOUT.ppm.ppm,53,52,169179,False,0,0,0,1318575,7.7939637898320715,1
Test_248080202_731e632c11_o.png.ppm,50,49,147137,False,0,0,0,750015,5.097392226292503,1
Test_275000.ppm.ppm,64,62,407679,True,0,0,0,1064355,2.610767294856983,1
Test_275001.ppm.ppm,65,61,412228,True,0,0,0,1065615,2.5850136332320948,1
Test_275002.ppm.ppm,67,62,459789,True,0,0,0,1083375,2.356243842284178,1
Test_275003.ppm.ppm,67,63,408848,True,0,0,0,1087815,2.660683187884006,1
Test_275004.ppm.ppm,65,62,406397,True,0,0,0,1084875,2.6694955917489547,1
Test_275005.ppm.ppm,64,62,375588,True,0,0,0,1070055,2.8490127480111185,1
Test_275006.ppm.ppm,64,61,365359,True,0,0,0,1083375,2.9652341943129907,1
Test_275007.ppm.ppm,65,60,377286,True,0,0,0,1072947,2.8438558547096897,1
Test_275008.ppm.ppm,64,62,379134,True,0,0,0,1090755,2.876964345060058,1
Test_275009.ppm.ppm,64,62,428797,True,0,0,0,1070187,2.495789382854824,1
Test_2mpampjjpg.png.ppm,89,81,1354727,False,0,0,0,2218000,1.6372302316260028,1
Test_354000.ppm.ppm,67,63,635470,True,0,0,0,1080447,1.7002328984845863,1
Test_354001.ppm.ppm,65,62,555576,True,0,0,0,1081935,1.9474113352628624,1
Test_354002.ppm.ppm,69,63,605115,True,0,0,0,1086351,1.7952802359882005,1
Test_354003.ppm.ppm,68,63,685024,True,0,0,0,1086303,1.5857882351567245,1
Test_354004.ppm.ppm,66,61,575672,True,0,0,0,1071591,1.8614610403146237,1
Test_354005.ppm.ppm,63,59,511683,True,0,0,0,1061379,2.0742901366666473,1
Test_354006.ppm.ppm,67,63,538072,True,0,0,0,1080447,2.007997071023952,1
Test_354007.ppm.ppm,70,63,652241,True,0,0,0,1077519,1.6520258616063694,1
Test_354008.ppm.ppm,67,63,697479,True,0,0,0,1074591,1.5406786440882092,1
Test_354009.ppm.ppm,65,61,594731,True,0,0,0,1077519,1.8117754077053323,1
